head,tail,relation
656371,1674246,bought_together
1503676,1674246,bought_together
1674246,2209632,bought_together
1674361,2168632,bought_together
60746,1674426,bought_together
24822,1674426,bought_together
1674426,1916630,bought_together
1674426,2372144,bought_together
1476,1674468,bought_together
1080048,1674468,bought_together
107195,1675135,bought_together
125307,1675135,bought_together
97838,1675386,bought_together
174753,1675386,bought_together
124249,1675386,bought_together
1675891,1821013,bought_together
1675891,2036414,bought_together
1336360,1679407,bought_together
1679959,1807333,bought_together
112202,1679959,bought_together
939383,1679959,bought_together
48321,1680141,bought_together
116162,1680586,bought_together
42405,1680586,bought_together
592771,1680586,bought_together
19188,1680586,bought_together
1623726,1680586,bought_together
1487529,1683743,bought_together
90970,1684797,bought_together
1123851,1685323,bought_together
45043,1685323,bought_together
904435,1685323,bought_together
1686497,2112900,bought_together
174711,1686497,bought_together
1686497,2194032,bought_together
169036,1686840,bought_together
172683,1686840,bought_together
1686840,2051333,bought_together
1687044,2304757,bought_together
1689558,1782666,bought_together
971757,1690210,bought_together
22345,1690911,bought_together
1690911,2168039,bought_together
1690992,1893069,bought_together
957201,1691191,bought_together
495175,1691191,bought_together
1452117,1691191,bought_together
124225,1692762,bought_together
1692863,2028635,bought_together
146331,1692875,bought_together
1693403,2125417,bought_together
844197,1693403,bought_together
223858,1694097,bought_together
1694097,1823050,bought_together
183325,1694097,bought_together
90754,1694304,bought_together
1694304,1981939,bought_together
1694304,2412173,bought_together
1694531,2143444,bought_together
502785,1694531,bought_together
10254,1695358,bought_together
146331,1695358,bought_together
35417,1695358,bought_together
59681,1695358,bought_together
187581,1697576,bought_together
22272,1697576,bought_together
85059,1697691,bought_together
83504,1697691,bought_together
1697795,2149958,bought_together
1113116,1697795,bought_together
1697795,1836106,bought_together
755661,1697905,bought_together
1697905,1965971,bought_together
1700501,2371244,bought_together
1701129,2431406,bought_together
1701129,1875439,bought_together
1551070,1701129,bought_together
1098857,1701129,bought_together
62528,1701129,bought_together
567462,1701539,bought_together
163937,1701539,bought_together
50115,1704559,bought_together
147846,1704984,bought_together
553353,1705052,bought_together
854917,1705052,bought_together
1308878,1705052,bought_together
1161166,1705052,bought_together
75377,1706791,bought_together
1707125,2295407,bought_together
362901,1707125,bought_together
1243199,1710610,bought_together
348047,1710610,bought_together
441382,1710610,bought_together
1190055,1710610,bought_together
1711484,1916739,bought_together
1711484,2046930,bought_together
976339,1711484,bought_together
30716,1711484,bought_together
1712498,2206527,bought_together
191027,1712498,bought_together
18427,1712498,bought_together
6245,1712719,bought_together
1712719,1909725,bought_together
1712719,1950607,bought_together
55900,1712719,bought_together
210112,1712719,bought_together
66460,1712719,bought_together
61165,1713161,bought_together
1134767,1713161,bought_together
1714738,2343025,bought_together
7100,1714738,bought_together
125045,1714738,bought_together
206490,1714738,bought_together
1714944,2296530,bought_together
1714944,2311676,bought_together
129479,1715619,bought_together
1715780,2141521,bought_together
855738,1716198,bought_together
1717710,2049277,bought_together
59478,1719290,bought_together
1719294,2167682,bought_together
1719294,2058027,bought_together
42673,1719294,bought_together
230663,1719294,bought_together
95153,1719949,bought_together
1720760,1801101,bought_together
1720760,2442503,bought_together
690690,1720760,bought_together
1203722,1720760,bought_together
1723131,1847243,bought_together
1723197,2406032,bought_together
516240,1723365,bought_together
1724389,1932406,bought_together
1724389,2048236,bought_together
15690,1725410,bought_together
1726355,2429504,bought_together
1348029,1726355,bought_together
168598,1726769,bought_together
1726769,2200848,bought_together
1503449,1726769,bought_together
67373,1726802,bought_together
92589,1726802,bought_together
1726802,2066428,bought_together
933381,1726802,bought_together
842039,1726802,bought_together
1728546,1776435,bought_together
1728734,2343525,bought_together
1728734,1808544,bought_together
497382,1728734,bought_together
936890,1728734,bought_together
1729432,2012722,bought_together
1729527,1836852,bought_together
1729983,2116777,bought_together
1729983,1781147,bought_together
1732342,1944880,bought_together
1732550,2345613,bought_together
96058,1732550,bought_together
700887,1733179,bought_together
1364392,1733200,bought_together
102642,1733464,bought_together
1733464,1922911,bought_together
1733464,2007670,bought_together
761794,1733464,bought_together
1436101,1733464,bought_together
222551,1733997,bought_together
45435,1736055,bought_together
1736233,1960336,bought_together
1053599,1736233,bought_together
300246,1736233,bought_together
32184,1736233,bought_together
1390501,1736233,bought_together
1737059,2336650,bought_together
1737059,2282043,bought_together
1148089,1737059,bought_together
1124244,1737059,bought_together
1738034,2223007,bought_together
165480,1739183,bought_together
1431550,1739183,bought_together
32402,1739183,bought_together
175073,1739183,bought_together
93754,1739183,bought_together
1740352,1764309,bought_together
1740386,2411342,bought_together
1740386,2062562,bought_together
1740386,1757738,bought_together
1391592,1741347,bought_together
145955,1741347,bought_together
1741347,2162575,bought_together
544528,1741347,bought_together
59681,1741465,bought_together
1741465,2384418,bought_together
1741867,2309109,bought_together
1252743,1741867,bought_together
149187,1744184,bought_together
135884,1744184,bought_together
878004,1744184,bought_together
1472307,1744184,bought_together
348739,1744184,bought_together
1748882,2370985,bought_together
1748882,1764938,bought_together
1749423,1868410,bought_together
1749423,2058869,bought_together
1752543,1834595,bought_together
666066,1752543,bought_together
176616,1752952,bought_together
1752952,1971212,bought_together
1754855,2434880,bought_together
746506,1754855,bought_together
1755567,2409107,bought_together
62692,1755844,bought_together
943834,1757466,bought_together
75377,1757466,bought_together
1298573,1757466,bought_together
66051,1757466,bought_together
51288,1757466,bought_together
1599850,1757466,bought_together
1757738,2411342,bought_together
1757960,2322824,bought_together
1757960,2418310,bought_together
1758220,1782666,bought_together
24822,1758220,bought_together
775664,1758220,bought_together
1758766,2398489,bought_together
1758766,2212720,bought_together
1252743,1759237,bought_together
1759237,1944340,bought_together
1759273,2094490,bought_together
1759578,1990177,bought_together
103522,1759578,bought_together
88005,1759578,bought_together
1759892,2428795,bought_together
1759892,2058923,bought_together
176129,1761174,bought_together
592980,1761174,bought_together
1762912,2021324,bought_together
451363,1762912,bought_together
1764938,2370985,bought_together
83801,1765448,bought_together
1528539,1765448,bought_together
33836,1765960,bought_together
76784,1765960,bought_together
8059,1765960,bought_together
1766587,2369920,bought_together
1032481,1766587,bought_together
23325,1766587,bought_together
6717,1768905,bought_together
1266373,1768905,bought_together
1563724,1768905,bought_together
1769778,1917447,bought_together
1771446,2017545,bought_together
1771446,2209268,bought_together
109395,1774008,bought_together
46921,1774432,bought_together
787557,1774432,bought_together
275448,1774432,bought_together
168226,1774432,bought_together
577524,1774432,bought_together
1774462,1963875,bought_together
1774462,2377279,bought_together
1774698,2127321,bought_together
1774872,1809497,bought_together
7200,1774872,bought_together
7148,1774872,bought_together
183252,1774872,bought_together
1776057,2034254,bought_together
1776057,2096414,bought_together
152889,1776057,bought_together
1776303,2311971,bought_together
1776303,2003508,bought_together
155519,1776435,bought_together
5781,1776435,bought_together
1777005,1873461,bought_together
1777005,2203452,bought_together
175907,1777854,bought_together
1777854,2077111,bought_together
1777854,2280219,bought_together
1777863,2168783,bought_together
775664,1779112,bought_together
1779112,1916630,bought_together
32163,1780642,bought_together
43365,1780642,bought_together
1780642,1805431,bought_together
1781147,2116777,bought_together
1268574,1783908,bought_together
1733200,1783908,bought_together
1364392,1783908,bought_together
700594,1783908,bought_together
1785374,2252551,bought_together
1785544,2432425,bought_together
1785863,2409745,bought_together
1786682,1787873,bought_together
1786682,1894491,bought_together
5116,1786682,bought_together
1262240,1787077,bought_together
1787649,2051339,bought_together
1787649,2109172,bought_together
1787873,1894491,bought_together
1787873,2188425,bought_together
5116,1787873,bought_together
40161,1787932,bought_together
1572150,1787932,bought_together
99323,1787932,bought_together
1787932,1943441,bought_together
1787942,2154740,bought_together
131393,1788068,bought_together
1184781,1788495,bought_together
1789710,2042530,bought_together
1789710,2240044,bought_together
93087,1790575,bought_together
357521,1790575,bought_together
1790575,2130600,bought_together
1326953,1790945,bought_together
947006,1790945,bought_together
163937,1790945,bought_together
128833,1790945,bought_together
1424628,1790945,bought_together
497382,1790945,bought_together
553661,1790945,bought_together
470068,1790945,bought_together
1285817,1790945,bought_together
1791098,2060265,bought_together
92884,1791098,bought_together
164677,1791098,bought_together
1791098,2234823,bought_together
1792009,2024226,bought_together
1792009,2197999,bought_together
1792362,2291889,bought_together
1719466,1792362,bought_together
1792779,1956932,bought_together
161999,1793050,bought_together
1793414,2303501,bought_together
99627,1793414,bought_together
1793414,2344208,bought_together
183151,1793743,bought_together
649553,1793743,bought_together
1793743,2137294,bought_together
59681,1795164,bought_together
173922,1795685,bought_together
82327,1795685,bought_together
50161,1795685,bought_together
1796078,1932064,bought_together
1577963,1796078,bought_together
1796078,1821097,bought_together
264741,1796222,bought_together
1796222,2320463,bought_together
443636,1796222,bought_together
1522645,1796222,bought_together
234091,1796222,bought_together
1796365,2357367,bought_together
142295,1796365,bought_together
22272,1796365,bought_together
1797388,2313374,bought_together
1797388,2094490,bought_together
1798649,2177156,bought_together
1798649,2165862,bought_together
1801101,2442503,bought_together
81520,1803814,bought_together
636754,1803814,bought_together
228663,1803814,bought_together
318612,1804360,bought_together
793150,1804409,bought_together
1804409,1924290,bought_together
925109,1804409,bought_together
850414,1804409,bought_together
1804409,2117840,bought_together
1390940,1804409,bought_together
1804780,1902529,bought_together
1804780,2409757,bought_together
1804780,1865446,bought_together
442209,1804780,bought_together
1805074,1865446,bought_together
1805074,1902529,bought_together
1805074,2409757,bought_together
442209,1805074,bought_together
1804780,1805074,bought_together
1805257,2359271,bought_together
113886,1805257,bought_together
163778,1805257,bought_together
1805324,2192832,bought_together
146331,1805324,bought_together
1113116,1805334,bought_together
406726,1805334,bought_together
1806539,2257390,bought_together
4256,1806539,bought_together
939383,1807333,bought_together
112202,1807333,bought_together
105231,1807767,bought_together
179106,1808194,bought_together
132596,1808330,bought_together
1808330,1902320,bought_together
1338560,1808330,bought_together
56804,1808637,bought_together
1808637,1889571,bought_together
219975,1809424,bought_together
1809424,2319755,bought_together
775664,1809424,bought_together
1537651,1809424,bought_together
7200,1809497,bought_together
1809661,1897577,bought_together
71184,1809661,bought_together
1814480,2155826,bought_together
1024802,1814480,bought_together
1814480,1973542,bought_together
1814706,1827192,bought_together
37149,1814749,bought_together
1815312,1875847,bought_together
1815503,2075633,bought_together
1817518,2203338,bought_together
1299510,1817518,bought_together
1329851,1819244,bought_together
1821013,2410069,bought_together
1821013,2036414,bought_together
1821097,1932064,bought_together
1821117,2251331,bought_together
1802655,1821947,bought_together
1823404,2413898,bought_together
1823470,2049245,bought_together
1823508,2125300,bought_together
1004792,1823646,bought_together
10254,1826356,bought_together
1695358,1826356,bought_together
208005,1826356,bought_together
172683,1827144,bought_together
104233,1827144,bought_together
108473,1827144,bought_together
1827192,2372859,bought_together
1136911,1827353,bought_together
600036,1827353,bought_together
112202,1827353,bought_together
21454,1827955,bought_together
1828551,2251813,bought_together
1052612,1828551,bought_together
1588122,1828551,bought_together
1829149,2357454,bought_together
220412,1829149,bought_together
1261833,1829149,bought_together
192746,1829149,bought_together
169039,1829149,bought_together
1829210,2312522,bought_together
1829210,2170889,bought_together
1830590,2437196,bought_together
1830699,2303409,bought_together
1830699,2031350,bought_together
1831118,2128237,bought_together
6245,1831118,bought_together
1831118,2291984,bought_together
392131,1831118,bought_together
180367,1831118,bought_together
1155638,1831224,bought_together
159587,1831224,bought_together
1831224,1832465,bought_together
1373517,1831224,bought_together
1831614,2209467,bought_together
5339,1832427,bought_together
1353840,1832427,bought_together
1833188,2047063,bought_together
1833916,1876235,bought_together
1809798,1833916,bought_together
184110,1834265,bought_together
1834265,1943645,bought_together
50284,1834265,bought_together
91446,1834595,bought_together
12377,1834595,bought_together
34997,1834595,bought_together
1836106,2149958,bought_together
1836152,2354730,bought_together
1836697,2391459,bought_together
443250,1836697,bought_together
524837,1836852,bought_together
15477,1836852,bought_together
59478,1837520,bought_together
407216,1838224,bought_together
1838224,1922508,bought_together
1839030,2092307,bought_together
1839030,2080108,bought_together
1842147,2267184,bought_together
22272,1842741,bought_together
213329,1842741,bought_together
98647,1842741,bought_together
233789,1842741,bought_together
142295,1842741,bought_together
1293279,1844138,bought_together
555012,1845410,bought_together
1845410,2291889,bought_together
1792362,1845410,bought_together
144178,1845410,bought_together
1719466,1845410,bought_together
128833,1846268,bought_together
1846268,2343525,bought_together
1846268,2257780,bought_together
1848019,2265872,bought_together
496076,1848019,bought_together
133403,1848255,bought_together
82476,1848255,bought_together
1848255,2438854,bought_together
839195,1849201,bought_together
1409330,1850516,bought_together
1851305,2336953,bought_together
1851305,2015516,bought_together
40513,1851925,bought_together
1564694,1853728,bought_together
1855098,2408806,bought_together
14765,1855098,bought_together
68450,1855098,bought_together
1855098,1865970,bought_together
17959,1855098,bought_together
992196,1855245,bought_together
1438665,1855245,bought_together
1304165,1855245,bought_together
1855473,2110783,bought_together
1859016,2374737,bought_together
225239,1859440,bought_together
1859440,2305284,bought_together
1862478,2324139,bought_together
1863021,1932885,bought_together
1864479,2215915,bought_together
166821,1864479,bought_together
35870,1864479,bought_together
1865446,1902529,bought_together
1865446,2409757,bought_together
1070864,1865791,bought_together
1865791,2114223,bought_together
762191,1865791,bought_together
175907,1865952,bought_together
1715480,1865952,bought_together
176310,1865970,bought_together
41042,1865970,bought_together
496076,1866017,bought_together
223858,1866257,bought_together
74223,1866285,bought_together
1867204,2423677,bought_together
1176747,1867859,bought_together
1254365,1867859,bought_together
21454,1867859,bought_together
1867859,2087956,bought_together
1140605,1867859,bought_together
1868410,2058869,bought_together
82849,1870050,bought_together
152250,1870050,bought_together
170229,1870050,bought_together
442235,1870050,bought_together
99565,1870050,bought_together
1870731,2318598,bought_together
1873461,2203452,bought_together
43979,1873556,bought_together
1873556,2366144,bought_together
1873556,1947093,bought_together
57592,1874973,bought_together
1875439,2431406,bought_together
1809798,1876235,bought_together
1876447,2355994,bought_together
1878983,2411480,bought_together
1312209,1878983,bought_together
1396491,1882104,bought_together
1882865,2064848,bought_together
1883241,2135107,bought_together
1885453,1896619,bought_together
790783,1885453,bought_together
531062,1885453,bought_together
359787,1885453,bought_together
1887284,2124149,bought_together
1887639,2322159,bought_together
1889077,2366243,bought_together
974293,1889077,bought_together
175441,1889274,bought_together
56804,1889571,bought_together
202922,1892210,bought_together
74018,1893069,bought_together
434128,1893083,bought_together
1894491,2188425,bought_together
1894491,2087956,bought_together
5116,1894491,bought_together
154307,1895802,bought_together
205167,1895802,bought_together
1349975,1895802,bought_together
40735,1895802,bought_together
1895805,1899037,bought_together
1382978,1896780,bought_together
186747,1896780,bought_together
29582,1897577,bought_together
199364,1898517,bought_together
113716,1898517,bought_together
103893,1898517,bought_together
15502,1898517,bought_together
180022,1898642,bought_together
33836,1900165,bought_together
1900430,2091867,bought_together
1900659,2260164,bought_together
1900659,2432425,bought_together
1517357,1900659,bought_together
1902320,2074433,bought_together
176239,1902453,bought_together
1902529,2409757,bought_together
447199,1902617,bought_together
1344485,1903595,bought_together
1149106,1904388,bought_together
1905553,2268168,bought_together
1905553,1940211,bought_together
189827,1905553,bought_together
1402285,1907596,bought_together
496076,1907596,bought_together
102085,1908809,bought_together
1909725,2416276,bought_together
6245,1909725,bought_together
32251,1910804,bought_together
38025,1910804,bought_together
179510,1915751,bought_together
146331,1915751,bought_together
1915751,2280837,bought_together
1532593,1915751,bought_together
1915759,2008550,bought_together
50161,1915759,bought_together
55679,1915759,bought_together
1600080,1916178,bought_together
1916178,2173161,bought_together
185530,1916178,bought_together
1916178,2405532,bought_together
113597,1916178,bought_together
194573,1916380,bought_together
775664,1916380,bought_together
1917407,2251152,bought_together
3236,1920987,bought_together
73896,1920987,bought_together
186957,1921396,bought_together
1922508,2231548,bought_together
1922911,2007670,bought_together
1924068,2400017,bought_together
1924068,2001922,bought_together
1924068,2091867,bought_together
1924290,2399393,bought_together
203804,1924348,bought_together
788669,1924348,bought_together
572257,1924348,bought_together
1544705,1924348,bought_together
110477,1924378,bought_together
164854,1924378,bought_together
169947,1924378,bought_together
1924378,2050973,bought_together
1927484,2165862,bought_together
61339,1927678,bought_together
360000,1927678,bought_together
1929479,2022193,bought_together
1929501,2336953,bought_together
638340,1932170,bought_together
915297,1932170,bought_together
1932170,2121070,bought_together
1932400,2338078,bought_together
176239,1932400,bought_together
173847,1932400,bought_together
132899,1932400,bought_together
1932406,2048236,bought_together
1934245,2285702,bought_together
1934913,2303374,bought_together
1934913,2178759,bought_together
1934913,2407719,bought_together
196097,1935450,bought_together
33836,1936607,bought_together
418745,1936607,bought_together
1937311,2134513,bought_together
6245,1937311,bought_together
1317181,1937311,bought_together
1937311,2416276,bought_together
4256,1939470,bought_together
128552,1939624,bought_together
1436435,1939624,bought_together
1939624,2397419,bought_together
545250,1939624,bought_together
977116,1939624,bought_together
1940120,1963176,bought_together
112863,1940120,bought_together
1940211,2268168,bought_together
189827,1940211,bought_together
1940625,2435143,bought_together
193221,1940625,bought_together
1791652,1940625,bought_together
1719110,1940625,bought_together
1942065,1989566,bought_together
1942065,1984273,bought_together
40161,1943441,bought_together
107951,1943441,bought_together
90044,1943645,bought_together
142275,1943645,bought_together
1943645,2320694,bought_together
73164,1943645,bought_together
1944340,1979055,bought_together
1252743,1944340,bought_together
151306,1944348,bought_together
1944378,2190007,bought_together
1944378,2377917,bought_together
1945692,2095403,bought_together
1945692,2170416,bought_together
1948301,2117093,bought_together
1950124,2183697,bought_together
194193,1950124,bought_together
1909725,1950607,bought_together
1950607,2255493,bought_together
950409,1950669,bought_together
1950669,2361305,bought_together
720982,1950669,bought_together
136131,1952964,bought_together
1953570,2039561,bought_together
1252743,1953570,bought_together
1953570,2125417,bought_together
1953570,2019837,bought_together
1954790,2211728,bought_together
113092,1955746,bought_together
1955746,2139010,bought_together
146331,1956736,bought_together
1956736,2127030,bought_together
1956932,2171324,bought_together
1957825,2062562,bought_together
1958046,2044032,bought_together
29809,1959410,bought_together
1496727,1960336,bought_together
81940,1961252,bought_together
78559,1961449,bought_together
1961692,2141783,bought_together
1962691,2142028,bought_together
1962691,2121289,bought_together
152523,1963176,bought_together
112863,1963176,bought_together
1963875,2377279,bought_together
1964332,2383941,bought_together
1964332,2299608,bought_together
1965971,2167467,bought_together
531062,1965971,bought_together
1896619,1965971,bought_together
502785,1965971,bought_together
71184,1966940,bought_together
8576,1966940,bought_together
169056,1966940,bought_together
136131,1967870,bought_together
1604497,1967870,bought_together
207397,1967870,bought_together
1968392,2366243,bought_together
115849,1970599,bought_together
1072066,1970599,bought_together
1970963,2346540,bought_together
1972696,2016142,bought_together
1162925,1972696,bought_together
5086,1972696,bought_together
1972696,2029051,bought_together
159756,1973415,bought_together
275884,1973415,bought_together
933959,1973801,bought_together
1252743,1979055,bought_together
1759237,1979055,bought_together
1979055,1993451,bought_together
1979709,2328142,bought_together
1445359,1979709,bought_together
1979709,2066155,bought_together
1722253,1980837,bought_together
106218,1980837,bought_together
1981939,2412173,bought_together
22780,1983102,bought_together
1983336,2060099,bought_together
405299,1983336,bought_together
1983336,2244659,bought_together
144272,1985431,bought_together
135554,1987342,bought_together
126820,1987803,bought_together
1989803,2075029,bought_together
1990138,2246703,bought_together
1990138,2250399,bought_together
135940,1990138,bought_together
103522,1990177,bought_together
35547,1990635,bought_together
1990644,2101447,bought_together
1990644,2411046,bought_together
1990644,2379957,bought_together
1991217,2043694,bought_together
1991217,2178759,bought_together
120372,1992014,bought_together
1992014,2249490,bought_together
47560,1992014,bought_together
80402,1992014,bought_together
299418,1992666,bought_together
124225,1992666,bought_together
1993195,2006377,bought_together
1993195,2257278,bought_together
55730,1993385,bought_together
844197,1993451,bought_together
63355,1994822,bought_together
1012575,1994822,bought_together
354120,1996997,bought_together
281519,1996997,bought_together
139570,1997680,bought_together
1997680,2208709,bought_together
180283,1997680,bought_together
45435,1997680,bought_together
1999988,2111074,bought_together
968748,1999988,bought_together
513914,1999988,bought_together
2000414,2303538,bought_together
1080048,2000414,bought_together
95147,2000414,bought_together
12423,2000505,bought_together
1779112,2001336,bought_together
1271097,2001336,bought_together
1916630,2001336,bought_together
1432673,2001336,bought_together
1916380,2001336,bought_together
194573,2001336,bought_together
2001922,2400017,bought_together
2001922,2091867,bought_together
74223,2001995,bought_together
1714944,2002120,bought_together
2002120,2296530,bought_together
135289,2002293,bought_together
228247,2002293,bought_together
69892,2002293,bought_together
38,2002293,bought_together
39149,2002293,bought_together
2002886,2140328,bought_together
2003508,2311971,bought_together
2005282,2129553,bought_together
2006377,2257278,bought_together
2006866,2421279,bought_together
2006866,2305748,bought_together
2006866,2038956,bought_together
652638,2006866,bought_together
50161,2008550,bought_together
55679,2008550,bought_together
147970,2008550,bought_together
2008550,2176130,bought_together
1577963,2009305,bought_together
12868,2010749,bought_together
1792345,2010749,bought_together
692710,2010749,bought_together
2010749,2257839,bought_together
1008996,2010905,bought_together
2013687,2375026,bought_together
2015516,2336953,bought_together
44534,2015516,bought_together
1929501,2015516,bought_together
1162925,2016142,bought_together
2016628,2326601,bought_together
2016628,2168046,bought_together
2017479,2201383,bought_together
20439,2017479,bought_together
194086,2017479,bought_together
2017545,2209268,bought_together
861822,2018884,bought_together
703170,2018884,bought_together
2019613,2276169,bought_together
2019613,2343253,bought_together
2020870,2285702,bought_together
194631,2020870,bought_together
137722,2022039,bought_together
174633,2022226,bought_together
58872,2022226,bought_together
68059,2023141,bought_together
124225,2023275,bought_together
72345,2023275,bought_together
1662283,2025081,bought_together
2026532,2129519,bought_together
1402285,2026721,bought_together
2027202,2230128,bought_together
184110,2028511,bought_together
31794,2028635,bought_together
61796,2028635,bought_together
2029294,2320555,bought_together
2029384,2308904,bought_together
793684,2029384,bought_together
1893069,2030474,bought_together
74018,2030474,bought_together
153433,2030591,bought_together
32366,2031350,bought_together
362901,2031374,bought_together
1438695,2031374,bought_together
2031374,2295407,bought_together
1707125,2031374,bought_together
1859016,2033730,bought_together
2033730,2374737,bought_together
1498557,2033730,bought_together
2033849,2366243,bought_together
2034254,2096414,bought_together
2035657,2370985,bought_together
1764938,2035657,bought_together
2036414,2091667,bought_together
2036414,2410069,bought_together
98830,2036777,bought_together
153201,2036777,bought_together
192487,2036777,bought_together
818365,2038699,bought_together
2038956,2421279,bought_together
2038956,2305748,bought_together
652638,2038956,bought_together
1075005,2039312,bought_together
1111698,2039312,bought_together
915234,2039312,bought_together
1252743,2039561,bought_together
2039561,2309109,bought_together
844197,2039561,bought_together
2039771,2264349,bought_together
2039771,2167004,bought_together
968742,2043586,bought_together
2043694,2407719,bought_together
2045988,2332696,bought_together
187106,2046219,bought_together
976339,2046930,bought_together
1916739,2046930,bought_together
1054179,2046930,bought_together
2009305,2048664,bought_together
1340387,2048664,bought_together
266872,2048664,bought_together
2048664,2310008,bought_together
58962,2049141,bought_together
164854,2050973,bought_together
110477,2050973,bought_together
169947,2050973,bought_together
172683,2051333,bought_together
169036,2051333,bought_together
2051339,2109172,bought_together
59642,2051339,bought_together
86298,2051339,bought_together
2052391,2215910,bought_together
188980,2053940,bought_together
1153410,2053940,bought_together
787502,2055137,bought_together
138917,2055137,bought_together
1758766,2055137,bought_together
2055137,2398489,bought_together
2055137,2212720,bought_together
1072066,2055702,bought_together
293632,2056115,bought_together
2056115,2396400,bought_together
1730743,2056115,bought_together
1528323,2056514,bought_together
1275527,2056514,bought_together
145265,2056540,bought_together
2058027,2167682,bought_together
215952,2058122,bought_together
187633,2058122,bought_together
2058149,2375432,bought_together
2058149,2448446,bought_together
285763,2058375,bought_together
2058375,2270435,bought_together
2058375,2296203,bought_together
1443408,2058375,bought_together
1658278,2058869,bought_together
2058923,2428795,bought_together
61654,2058923,bought_together
167429,2058970,bought_together
59644,2058970,bought_together
13957,2058970,bought_together
47638,2058970,bought_together
125216,2058970,bought_together
1113116,2059134,bought_together
1088430,2059134,bought_together
775664,2060230,bought_together
1114224,2060230,bought_together
30979,2060230,bought_together
164677,2060265,bought_together
2060265,2234823,bought_together
2062562,2411342,bought_together
1757738,2062562,bought_together
68919,2062766,bought_together
2062766,2128915,bought_together
113163,2062766,bought_together
43444,2063603,bought_together
205123,2063603,bought_together
925440,2064037,bought_together
971541,2064037,bought_together
10530,2064285,bought_together
97032,2064285,bought_together
128445,2064407,bought_together
70948,2064848,bought_together
60700,2064848,bought_together
450833,2064848,bought_together
56969,2065463,bought_together
2066155,2328142,bought_together
2066263,2257169,bought_together
2066263,2301790,bought_together
883881,2066428,bought_together
67373,2066428,bought_together
92589,2066428,bought_together
933381,2066428,bought_together
401956,2066428,bought_together
76227,2066486,bought_together
617488,2068752,bought_together
1326692,2068752,bought_together
1179351,2068752,bought_together
2068752,2196459,bought_together
1884725,2069230,bought_together
1596484,2069230,bought_together
191520,2069230,bought_together
70508,2069839,bought_together
148922,2069839,bought_together
2069839,2336643,bought_together
1584655,2069839,bought_together
1295701,2069867,bought_together
57592,2069867,bought_together
607712,2069867,bought_together
1874973,2069867,bought_together
951225,2069867,bought_together
50115,2071928,bought_together
113274,2072292,bought_together
1932064,2073082,bought_together
1397581,2073082,bought_together
2073371,2134260,bought_together
2073944,2366243,bought_together
196097,2074927,bought_together
33235,2075029,bought_together
124225,2076122,bought_together
175907,2077111,bought_together
1061483,2079419,bought_together
2079419,2090601,bought_together
13219,2079419,bought_together
97330,2079419,bought_together
953643,2079419,bought_together
2080108,2092307,bought_together
1322316,2081899,bought_together
564926,2081899,bought_together
229106,2081904,bought_together
130886,2081904,bought_together
1598249,2081904,bought_together
548848,2081904,bought_together
1128237,2081904,bought_together
112863,2082023,bought_together
2083143,2170829,bought_together
755661,2083143,bought_together
1347061,2083143,bought_together
2083143,2167467,bought_together
1697905,2083143,bought_together
1753765,2085161,bought_together
964898,2087596,bought_together
1583488,2087596,bought_together
1254365,2087956,bought_together
21454,2087956,bought_together
2087956,2188425,bought_together
692607,2087956,bought_together
1787873,2087956,bought_together
102408,2088072,bought_together
137729,2090526,bought_together
2091667,2410069,bought_together
2091867,2400017,bought_together
45043,2092307,bought_together
50936,2092307,bought_together
2094490,2313374,bought_together
691593,2094823,bought_together
2095403,2170416,bought_together
160284,2095403,bought_together
531062,2095962,bought_together
1382978,2096888,bought_together
186747,2096888,bought_together
1131536,2098202,bought_together
36738,2098202,bought_together
209534,2099813,bought_together
66734,2099813,bought_together
343068,2099813,bought_together
1149316,2099813,bought_together
673655,2101447,bought_together
33836,2101447,bought_together
2101447,2411046,bought_together
2101886,2359280,bought_together
2102710,2407876,bought_together
2102783,2416804,bought_together
1252743,2102783,bought_together
48321,2102783,bought_together
1252743,2103397,bought_together
1993451,2103397,bought_together
434128,2103397,bought_together
17288,2104156,bought_together
1237930,2104156,bought_together
48921,2104296,bought_together
2104296,2367025,bought_together
2105928,2426744,bought_together
2105928,2287471,bought_together
2106463,2120361,bought_together
2106463,2119502,bought_together
75160,2106463,bought_together
1876447,2108168,bought_together
2108168,2355994,bought_together
170319,2108168,bought_together
418733,2108168,bought_together
1335349,2108168,bought_together
165752,2111360,bought_together
2111360,2245959,bought_together
33628,2111360,bought_together
721576,2111360,bought_together
76227,2111440,bought_together
80658,2111440,bought_together
2111871,2334594,bought_together
52740,2111871,bought_together
125768,2111871,bought_together
187243,2112687,bought_together
101700,2112687,bought_together
1808194,2112687,bought_together
152850,2112687,bought_together
174711,2112900,bought_together
3642,2112900,bought_together
1070864,2114223,bought_together
762191,2114223,bought_together
356233,2114223,bought_together
1227976,2114268,bought_together
1396491,2114268,bought_together
1882104,2114268,bought_together
50115,2114514,bought_together
25672,2115894,bought_together
975440,2117093,bought_together
93800,2117093,bought_together
356310,2117093,bought_together
221282,2117093,bought_together
793150,2117840,bought_together
1924290,2117840,bought_together
2117840,2399393,bought_together
75160,2119502,bought_together
1694531,2120361,bought_together
502785,2120361,bought_together
2120591,2432364,bought_together
219789,2120608,bought_together
183325,2120608,bought_together
863443,2120608,bought_together
2121209,2293822,bought_together
121831,2121209,bought_together
97330,2121289,bought_together
